## taxon_id	STRING_type	STRING_name_compact	official_name_NCBI	interaction_partners	color
3983	core	Manihot esculenta	Manihot esculenta		#93B4AF
3988	periphery	Ricinus communis	Ricinus communis		#93B4AF
4006	periphery	Linum usitatissimum	Linum usitatissimum		#93B4AF
4081	core	Solanum lycopersicum	Solanum lycopersicum	12321,370833,10840,12216,49267,116056,11613,12145	#93B4AF
4096	periphery	Nicotiana sylvestris	Nicotiana sylvestris		#93B4AF
4098	periphery	Nicotiana tomentosiformis	Nicotiana tomentosiformis		#93B4AF
4113	core	Solanum tuberosum	Solanum tuberosum	12321,12167,37128,12045,370833,10840,12183,12216	#93B4AF
4155	core	Erythranthe guttata	Erythranthe guttata		#93B4AF
4432	core	Nelumbo nucifera	Nelumbo nucifera		#93B4AF
4513	core	Hordeum vulgare	Hordeum vulgare	12040,12465,12327,10821,28375	#93B4AF
4529	periphery	Oryza rufipogon	Oryza rufipogon		#93B4AF
4530	core	Oryza sativa	Oryza sativa	10991	#93B4AF
4533	periphery	Oryza brachyantha	Oryza brachyantha		#93B4AF
4536	periphery	Oryza nivara	Oryza nivara		#93B4AF
4537	periphery	Oryza punctata	Oryza punctata		#93B4AF
4538	periphery	Oryza glaberrima	Oryza glaberrima	10821	#93B4AF
4555	core	Setaria italica	Setaria italica	28355	#93B4AF
4558	periphery	Sorghum bicolor	Sorghum bicolor	279896,28355	#93B4AF
4565	periphery	Triticum aestivum	Triticum aestivum		#93B4AF
4572	periphery	Triticum urartu	Triticum urartu		#93B4AF
4577	core	Zea mays	Zea mays	10821,12040,12138,137556,279896,11103,59749	#93B4AF
4641	core	Musa acuminata	Musa acuminata		#93B4AF
4787	core	Phytophthora infestans	Phytophthora infestans		#93B4AF
4792	periphery	Phytophthora parasitica	Phytophthora parasitica		#93B4AF
4896	core	Schizosaccharomyces pombe	Schizosaccharomyces pombe	10310	#93B4AF
4897	periphery	Schizosaccharomyces japonicus	Schizosaccharomyces japonicus		#93B4AF
4899	core	Schizosaccharomyces octosporus	Schizosaccharomyces octosporus		#93B4AF
4909	periphery	Pichia kudriavzevii	Pichia kudriavzevii		#93B4AF
4920	periphery	Millerozyma farinosa	Millerozyma farinosa		#93B4AF
4922	core	Komagataella pastoris	Komagataella pastoris		#93B4AF
4924	core	Scheffersomyces stipitis	Scheffersomyces stipitis		#93B4AF
4929	periphery	Meyerozyma guilliermondii	Meyerozyma guilliermondii		#93B4AF
4932	core	Saccharomyces cerevisiae	Saccharomyces cerevisiae	11008,11103,10376,10633,12302,337041,11676,129951,10310,10407,39720,37296,11060,1511862,12216,10298,12475,138950,11723,11320,10710,32603,10335,1511908,12327,10359	#93B4AF
4950	core	Torulaspora delbrueckii	Torulaspora delbrueckii		#93B4AF
4952	core	Yarrowia lipolytica	Yarrowia lipolytica		#93B4AF
4956	core	Zygosaccharomyces rouxii	Zygosaccharomyces rouxii		#93B4AF
4959	periphery	Debaryomyces hansenii	Debaryomyces hansenii		#93B4AF
5011	core	Taphrina deformans	Taphrina deformans		#93B4AF
5016	periphery	Bipolaris maydis	Bipolaris maydis		#93B4AF
5017	periphery	Bipolaris zeicola	Bipolaris zeicola		#93B4AF
5022	core	Leptosphaeria maculans	Leptosphaeria maculans		#93B4AF
5037	periphery	Histoplasma capsulatum	Histoplasma capsulatum		#93B4AF
5039	periphery	Blastomyces dermatitidis	Blastomyces dermatitidis		#93B4AF
5057	periphery	Aspergillus clavatus	Aspergillus clavatus		#93B4AF
5059	periphery	Aspergillus flavus	Aspergillus flavus		#93B4AF
5061	core	Aspergillus niger	Aspergillus niger		#93B4AF
5062	periphery	Aspergillus oryzae	Aspergillus oryzae		#93B4AF
5111	periphery	Claviceps purpurea	Claviceps purpurea		#93B4AF
5127	periphery	Fusarium fujikuroi	Fusarium fujikuroi		#93B4AF
5141	core	Neurospora crassa	Neurospora crassa		#93B4AF
5145	periphery	Podospora anserina	Podospora anserina		#93B4AF
5147	periphery	Sordaria macrospora	Sordaria macrospora		#93B4AF
5180	periphery	Sclerotinia sclerotiorum	Sclerotinia sclerotiorum		#93B4AF
5207	periphery	Cryptococcus neoformans	Cryptococcus neoformans		#93B4AF
5217	core	Tremella mesenterica	Tremella mesenterica		#93B4AF
5270	core	Ustilago maydis	Ustilago maydis		#93B4AF
5286	core	Rhodosporidium toruloides	Rhodosporidium toruloides		#93B4AF
5297	core	Puccinia graminis	Puccinia graminis		#93B4AF
5334	periphery	Schizophyllum commune	Schizophyllum commune		#93B4AF
5341	core	Agaricus bisporus	Agaricus bisporus		#93B4AF
5346	core	Coprinopsis cinerea	Coprinopsis cinerea		#93B4AF
5465	periphery	Colletotrichum orbiculare	Colletotrichum orbiculare		#93B4AF
5476	core	Candida albicans	Candida albicans		#93B4AF
5478	core	Candida glabrata	Candida glabrata		#93B4AF
5479	periphery	Candida maltosa	Candida maltosa		#93B4AF
5480	periphery	Candida parapsilosis	Candida parapsilosis		#93B4AF
5482	periphery	Candida tropicalis	Candida tropicalis		#93B4AF
5501	periphery	Coccidioides immitis	Coccidioides immitis		#93B4AF
5507	periphery	Fusarium oxysporum	Fusarium oxysporum		#93B4AF
5518	core	Fusarium graminearum	Fusarium graminearum		#93B4AF
5551	periphery	Trichophyton rubrum	Trichophyton rubrum		#93B4AF
5664	core	Leishmania major	Leishmania major	58103	#93B4AF
5671	periphery	Leishmania infantum	Leishmania infantum		#93B4AF
5679	core	Leishmania panamensis	Leishmania panamensis		#93B4AF
5691	periphery	Trypanosoma brucei	Trypanosoma brucei		#93B4AF
5693	core	Trypanosoma cruzi	Trypanosoma cruzi		#93B4AF
5722	core	Trichomonas vaginalis	Trichomonas vaginalis	674953	#93B4AF
5741	core	Giardia intestinalis	Giardia intestinalis		#93B4AF
5759	core	Entamoeba histolytica	Entamoeba histolytica		#93B4AF
5762	core	Naegleria gruberi	Naegleria gruberi		#93B4AF
5786	periphery	Dictyostelium purpureum	Dictyostelium purpureum		#93B4AF
5808	core	Cryptosporidium muris	Cryptosporidium muris		#93B4AF
5811	core	Toxoplasma gondii	Toxoplasma gondii		#93B4AF
5821	periphery	Plasmodium berghei	Plasmodium berghei		#93B4AF
5825	core	Plasmodium chabaudi	Plasmodium chabaudi		#93B4AF
5827	periphery	Plasmodium cynomolgi	Plasmodium cynomolgi		#93B4AF
5833	core	Plasmodium falciparum	Plasmodium falciparum		#93B4AF
5850	periphery	Plasmodium knowlesi	Plasmodium knowlesi		#93B4AF
5855	periphery	Plasmodium vivax	Plasmodium vivax		#93B4AF
5860	periphery	Plasmodium vinckei	Plasmodium vinckei		#93B4AF
5865	periphery	Babesia bovis	Babesia bovis		#93B4AF
5872	core	Babesia equi	Babesia equi		#93B4AF
5874	periphery	Theileria annulata	Theileria annulata		#93B4AF
5875	periphery	Theileria parva	Theileria parva		#93B4AF
5888	core	Paramecium tetraurelia	Paramecium tetraurelia		#93B4AF
5911	periphery	Tetrahymena thermophila	Tetrahymena thermophila		#93B4AF
5932	core	Ichthyophthirius multifiliis	Ichthyophthirius multifiliis		#93B4AF
5970	periphery	Exophiala dermatitidis	Exophiala dermatitidis		#93B4AF
6087	core	Hydra vulgaris	Hydra vulgaris		#93B4AF
6183	core	Schistosoma mansoni	Schistosoma mansoni		#93B4AF
6211	periphery	Echinococcus multilocularis	Echinococcus multilocularis		#93B4AF
6238	periphery	Caenorhabditis briggsae	Caenorhabditis briggsae		#93B4AF
6239	core	Caenorhabditis elegans	Caenorhabditis elegans	10376,129951	#93B4AF
6326	core	Bursaphelenchus xylophilus	Bursaphelenchus xylophilus		#93B4AF
6334	core	Trichinella spiralis	Trichinella spiralis		#93B4AF
6412	core	Helobdella robusta	Helobdella robusta		#93B4AF
6500	periphery	Aplysia californica	Aplysia californica		#93B4AF
6669	core	Daphnia pulex	Daphnia pulex		#93B4AF
7029	periphery	Acyrthosiphon pisum	Acyrthosiphon pisum		#93B4AF
7070	core	Tribolium castaneum	Tribolium castaneum		#93B4AF
7091	periphery	Bombyx mori	Bombyx mori		#93B4AF
7159	periphery	Aedes aegypti	Aedes aegypti	37124,35304,11082,11053,11089,11070	#93B4AF
7165	core	Anopheles gambiae	Anopheles gambiae		#93B4AF
7176	core	Culex quinquefasciatus	Culex quinquefasciatus		#93B4AF
7209	core	Loa loa	Loa loa		#93B4AF
7213	periphery	Ceratitis capitata	Ceratitis capitata		#93B4AF
7217	periphery	Drosophila ananassae	Drosophila ananassae		#93B4AF
7220	periphery	Drosophila erecta	Drosophila erecta		#93B4AF
7222	periphery	Drosophila grimshawi	Drosophila grimshawi		#93B4AF
7227	core	Drosophila melanogaster	Drosophila melanogaster	10497,10245,10760,10381,337041,337042,37128,11676,129951,10407,39720,186538,10376,37296,194440,11320,10298,10335,11709,10310,12104,12045,1511891,48981,10710,11103,1511908,10855,10359,694014	#93B4AF
7230	periphery	Drosophila mojavensis	Drosophila mojavensis		#93B4AF
7234	periphery	Drosophila persimilis	Drosophila persimilis		#93B4AF
7237	periphery	Drosophila pseudoobscura	Drosophila pseudoobscura		#93B4AF
7244	periphery	Drosophila virilis	Drosophila virilis	10298,694014	#93B4AF
7245	periphery	Drosophila yakuba	Drosophila yakuba		#93B4AF
7260	periphery	Drosophila willistoni	Drosophila willistoni		#93B4AF
7370	core	Musca domestica	Musca domestica		#93B4AF
7425	core	Nasonia vitripennis	Nasonia vitripennis		#93B4AF
7460	core	Apis mellifera	Apis mellifera	92444	#93B4AF
7668	core	Strongylocentrotus purpuratus	Strongylocentrotus purpuratus		#93B4AF
7719	core	Ciona intestinalis	Ciona intestinalis		#93B4AF
7739	core	Branchiostoma floridae	Branchiostoma floridae		#93B4AF
7897	core	Latimeria chalumnae	Latimeria chalumnae		#93B4AF
7918	core	Lepisosteus oculatus	Lepisosteus oculatus		#93B4AF
7955	core	Danio rerio	Danio rerio	39720,37296,10376,11709,10255	#93B4AF
7994	periphery	Astyanax mexicanus	Astyanax mexicanus		#93B4AF
8010	core	Esox lucius	Esox lucius		#93B4AF
8049	core	Gadus morhua	Gadus morhua	55987	#93B4AF
8081	periphery	Poecilia reticulata	Poecilia reticulata		#93B4AF
8083	periphery	Xiphophorus maculatus	Xiphophorus maculatus		#93B4AF
8090	core	Oryzias latipes	Oryzias latipes		#93B4AF
8128	core	Oreochromis niloticus	Oreochromis niloticus		#93B4AF
8153	periphery	Haplochromis burtoni	Haplochromis burtoni		#93B4AF
8364	core	Xenopus (Silurana) tropicalis	Xenopus tropicalis	10245,10376,39720,694009,10298,35304,694014,11103	#93B4AF
8469	periphery	Chelonia mydas	Chelonia mydas		#93B4AF
8479	core	Chrysemys picta	Chrysemys picta		#93B4AF
8496	periphery	Alligator mississippiensis	Alligator mississippiensis		#93B4AF
8932	periphery	Columba livia	Columba livia		#93B4AF
9031	core	Gallus gallus	Gallus gallus	10497,1511908,10245,11176,12618,11723,70796,11886,10255,37296,10376,10995,694005,10390,11320,1511865,10298,694014,11103	#93B4AF
9258	core	Ornithorhynchus anatinus	Ornithorhynchus anatinus		#93B4AF
9305	periphery	Sarcophilus harrisii	Sarcophilus harrisii		#93B4AF
9315	periphery	Macropus eugenii	Macropus eugenii		#93B4AF
9361	periphery	Dasypus novemcinctus	Dasypus novemcinctus	11709,10255	#93B4AF
9365	periphery	Erinaceus europaeus	Erinaceus europaeus		#93B4AF
9371	periphery	Echinops telfairi	Echinops telfairi		#93B4AF
9402	periphery	Pteropus alecto	Pteropus alecto		#93B4AF
9478	periphery	Tarsius syrichta	Tarsius syrichta		#93B4AF
9483	periphery	Callithrix jacchus	Callithrix jacchus	11520,10497,10245,10376,10633,337041,38804,11676,10273,11047,37296,11320,10298,11103,11709,10310,12104,63330,10335,11234,10407,11631,11250,694005,694009,694014	#93B4AF
9541	periphery	Macaca fascicularis	Macaca fascicularis		#93B4AF
9544	periphery	Macaca mulatta	Macaca mulatta	11520,10497,10245,10376,10633,10255,337041,38804,11676,11047,186538,37296,10760,11320,10298,11103,11709,12104,63330,11599,10335,11234,10407,11631,11250,694005,694009,694014	#93B4AF
9555	periphery	Papio anubis	Papio anubis		#93B4AF
9593	periphery	Gorilla gorilla	Gorilla gorilla		#93B4AF
9597	periphery	Pan paniscus	Pan paniscus		#93B4AF
9598	periphery	Pan troglodytes	Pan troglodytes	37124,10245,10407,10376,1330524,11676,10359,11320,11642,12475,12092,11709,11103	#93B4AF
9601	periphery	Pongo abelii	Pongo abelii	10376	#93B4AF
9606	core	Homo sapiens	Homo sapiens	11520,10754,11269,10760,11786,1239565,10255,12305,10258,11292,10245,10273,11099,10276,10279,32604,11320,10298,10310,162145,36427,11277,10840,10335,333926,10855,190061,95342,11709,40051,10359,47740,10366,10376,10381,337041,337042,11886,10390,337051,12455,186538,12461,220340,12475,138950,11976,28875,11983,687340,10991,694005,694009,694014,147711,307456,10497,37124,74501,37128,687369,10506,687379,11033,11034,11552,11041,11047,39720,11053,11569,11060,194441,12092,11069,11070,11072,10561,11588,11591,12104,11593,11082,12110,11599,11089,32603,1330524,11613,11103,351073,63330,11620,11623,99182,11631,12657,334203,334205,10623,11137,194440,10633,194443,38804,11161,11676,129951,10658,36772,11176,10567,37296,10677,10678,11191,12216,348604,12618,11723,1511891,10710,1511900,11234,1511908,35304,35305,10407,195054,11250	#93B4AF
9612	periphery	Canis lupus	Canis lupus	11176,12216,11320,687385,35258,11676,12538	#93B4AF
9646	periphery	Ailuropoda melanoleuca	Ailuropoda melanoleuca		#93B4AF
9668	periphery	Mustela putorius	Mustela putorius	11520,694014	#93B4AF
9685	periphery	Felis catus	Felis catus	10245,12455,10376,11978,12216,687384,12538,11676,11103	#93B4AF
9694	periphery	Panthera tigris	Panthera tigris		#93B4AF
9707	periphery	Odobenus rosmarus	Odobenus rosmarus		#93B4AF
9713	periphery	Leptonychotes weddellii	Leptonychotes weddellii		#93B4AF
9733	periphery	Orcinus orca	Orcinus orca		#93B4AF
9739	periphery	Tursiops truncatus	Tursiops truncatus		#93B4AF
9767	periphery	Balaenoptera acutorostrata	Balaenoptera acutorostrata		#93B4AF
9778	periphery	Trichechus manatus	Trichechus manatus		#93B4AF
9785	core	Loxodonta africana	Loxodonta africana	12110	#93B4AF
9818	periphery	Orycteropus afer	Orycteropus afer		#93B4AF
9823	periphery	Sus scrofa	Sus scrofa	12288,10497,10245,10376,11277,337041,687386,35612,11552,10276,11047,11676,37296,1218488,10298,11103,11072,12104,28875,12110,11320,11099,10335,11234,1511908,10407,11250,694009,118140	#93B4AF
9913	core	Bos taurus	Bos taurus	11520,10497,10245,1511873,194440,10633,11277,10255,337041,337042,11176,38804,696856,337051,11676,12455,74501,138950,11303,39720,186538,12461,37296,10376,10677,194441,12216,10298,12475,11082,11983,11072,10561,11723,11588,10310,12104,11593,12618,28875,11234,12110,11599,11320,40537,11099,11103,63330,1511908,12305,10760,10335,10407,11047,11250,40051,10359,694009,694014,10623	#93B4AF
9940	core	Ovis aries	Ovis aries		#93B4AF
9978	periphery	Ochotona princeps	Ochotona princeps		#93B4AF
9986	core	Oryctolagus cuniculus	Oryctolagus cuniculus	11520,10497,10245,10376,10633,10255,337041,337042,38804,10390,11676,129951,10273,12455,39720,186538,12461,37296,10760,194441,11320,10298,10271,11709,138950,11976,28875,11234,11599,12216,11099,11103,162145,63330,12475,1511908,12305,10335,10407,12104,11047,11250,10359,694009,694014	#93B4AF
10029	periphery	Cricetulus griseus	Cricetulus griseus		#93B4AF
10036	periphery	Mesocricetus auratus	Mesocricetus auratus		#93B4AF
10042	periphery	Peromyscus maniculatus	Peromyscus maniculatus		#93B4AF
10090	core	Mus musculus	Mus musculus	307456,10497,11103,10245,10760,194441,11786,11082,10366,10255,12305,337041,38804,10390,11034,10991,11676,129951,10273,10658,337051,10276,10310,12455,39720,186538,12461,37296,194440,11599,10633,12216,10376,12475,11709,11047,28875,11588,138950,10567,12104,12618,11723,11234,12110,11983,10381,11320,337042,11191,10710,11099,10298,10335,162145,63330,1511908,11623,10407,11757,11520,11631,11176,11250,40051,694005,10359,694009,694014,10623	#93B4AF
10116	core	Rattus norvegicus	Rattus norvegicus	10497,10245,10376,10633,10255,337041,337042,38804,11676,129951,11047,186538,37296,194440,1511862,194441,11320,10298,11588,138950,12618,11191,12110,11983,10407,11103,11234,12305,10760,12455,11886,11250,694005,10359,694014	#93B4AF
10141	core	Cavia porcellus	Cavia porcellus	11320,337041,11234,694014,10255	#93B4AF
10160	periphery	Octodon degus	Octodon degus		#93B4AF
10181	periphery	Heterocephalus glaber	Heterocephalus glaber		#93B4AF
10224	core	Saccoglossus kowalevskii	Saccoglossus kowalevskii		#93B4AF
10228	core	Trichoplax adhaerens	Trichoplax adhaerens		#93B4AF
12957	periphery	Atta cephalotes	Atta cephalotes		#93B4AF
13035	core	Dactylococcopsis salina PCC 8305	Dactylococcopsis salina		#93B4AF
13037	core	Danaus plexippus	Danaus plexippus		#93B4AF
13249	periphery	Rhodnius prolixus	Rhodnius prolixus		#93B4AF
13333	core	Amborella trichopoda	Amborella trichopoda		#93B4AF
13349	periphery	Arthrobotrys oligospora	Arthrobotrys oligospora		#93B4AF
13616	periphery	Monodelphis domestica	Monodelphis domestica		#93B4AF
13684	periphery	Parastagonospora nodorum	Parastagonospora nodorum		#93B4AF
13689	core	Sphingomonas paucimobilis	Sphingomonas paucimobilis		#93B4AF
13690	periphery	Sphingobium yanoikuyae	Sphingobium yanoikuyae		#93B4AF
13735	core	Pelodiscus sinensis	Pelodiscus sinensis	10376	#93B4AF
15368	periphery	Brachypodium distachyon	Brachypodium distachyon		#93B4AF
27288	core	Naumovozyma castellii	Naumovozyma castellii		#93B4AF
27289	periphery	Naumovozyma dairenensis	Naumovozyma dairenensis		#93B4AF
27337	periphery	Verticillium dahliae	Verticillium dahliae		#93B4AF
27679	periphery	Saimiri boliviensis	Saimiri boliviensis		#93B4AF
27923	core	Mnemiopsis leidyi	Mnemiopsis leidyi		#93B4AF
28042	core	Saccharopolyspora rectivirgula	Saccharopolyspora rectivirgula		#93B4AF
28072	periphery	Nostoc sp. PCC 7524	Nostoc sp. PCC7524		#93B4AF
28115	periphery	Porphyromonas macacae	Porphyromonas macacae		#93B4AF
28152	periphery	Yersinia kristensenii	Yersinia kristensenii		#93B4AF
28176	periphery	Candidatus Photodesmus katoptron	Photodesmus katoptron		#93B4AF
28229	core	Colwellia psychrerythraea	Colwellia psychrerythraea		#93B4AF
28258	core	Cobetia marina	Cobetia marina		#93B4AF
28377	core	Anolis carolinensis	Anolis carolinensis	10376	#93B4AF
28444	periphery	Herbidospora cretacea	Herbidospora cretacea		#93B4AF
28532	periphery	Tarenaya hassleriana	Tarenaya hassleriana		#93B4AF
28564	periphery	Talaromyces stipitatus	Talaromyces stipitatus		#93B4AF
28583	core	Allomyces macrogynus	Allomyces macrogynus		#93B4AF
28737	periphery	Elephantulus edwardii	Elephantulus edwardii		#93B4AF
28985	core	Kluyveromyces lactis	Kluyveromyces lactis		#93B4AF
29073	periphery	Ursus maritimus	Ursus maritimus		#93B4AF
29078	periphery	Eptesicus fuscus	Eptesicus fuscus		#93B4AF
29176	periphery	Neospora caninum	Neospora caninum		#93B4AF
29306	periphery	Streptomyces griseoluteus	Streptomyces griseoluteus		#93B4AF
29486	periphery	Yersinia ruckeri	Yersinia ruckeri		#93B4AF
29495	periphery	Vibrio navarrensis	Vibrio navarrensis		#93B4AF
29540	periphery	Natrialba asiatica DSM 12278	Natrialba asiatica		#93B4AF
29581	periphery	Janthinobacterium lividum	Janthinobacterium lividum		#93B4AF
29730	periphery	Gossypium raimondii	Gossypium raimondii		#93B4AF
29760	core	Vitis vinifera	Vitis vinifera	103722	#93B4AF
29850	periphery	Gaeumannomyces graminis	Gaeumannomyces graminis		#93B4AF
29875	core	Trichoderma virens	Trichoderma virens		#93B4AF
29908	periphery	Sporothrix schenckii	Sporothrix schenckii		#93B4AF
30611	periphery	Otolemur garnettii	Otolemur garnettii		#93B4AF
31033	periphery	Takifugu rubripes	Takifugu rubripes		#93B4AF
31234	periphery	Caenorhabditis remanei	Caenorhabditis remanei		#93B4AF
31870	periphery	Colletotrichum graminicola	Colletotrichum graminicola		#93B4AF
31954	periphery	Bifidobacterium pseudolongum subsp. pseudolongum	Bifidobacterium pseudolongum		#93B4AF
31964	core	Clavibacter michiganensis subsp. sepedonicus	Clavibacter michiganensis sepedonicus		#93B4AF
32024	periphery	Campylobacter sputorum biovar sputorum	Campylobacter sputorum		#93B4AF
32042	periphery	Pseudomonas stutzeri ATCC 14405 = CCUG 16156	Pseudomonas stutzeri ATCC 14405		#93B4AF
32049	core	Synechococcus sp. PCC 7002	Synechococcus sp. PCC7002		#93B4AF
32051	periphery	Synechococcus sp. WH 7803	Synechococcus sp. WH 7803		#93B4AF
32057	periphery	Calothrix sp. PCC 7103	Calothrix sp. PCC7103		#93B4AF
32264	core	Tetranychus urticae	Tetranychus urticae		#93B4AF
32507	periphery	Neolamprologus brichardi	Neolamprologus brichardi		#93B4AF
33035	core	Blautia producta	Blautia producta		#93B4AF
33169	core	Eremothecium gossypii	Eremothecium gossypii		#93B4AF
33178	periphery	Aspergillus terreus	Aspergillus terreus		#93B4AF
33188	periphery	Uncinocarpus reesii	Uncinocarpus reesii		#93B4AF
33876	periphery	Catenuloplanes japonicus	Catenuloplanes japonicus		#93B4AF
33898	periphery	Streptomyces galbus	Streptomyces galbus		#93B4AF
33905	periphery	Bifidobacterium thermophilum	Bifidobacterium thermophilum		#93B4AF
34007	core	Paracoccus versutus	Paracoccus versutus		#93B4AF
34349	core	Mixia osmundae	Mixia osmundae		#93B4AF
34373	periphery	Blumeria graminis	Blumeria graminis		#93B4AF
34506	core	Strongyloides ratti	Strongyloides ratti		#93B4AF
34740	periphery	Heliconius melpomene	Heliconius melpomene		#93B4AF
34839	periphery	Chinchilla lanigera	Chinchilla lanigera		#93B4AF
35128	core	Thalassiosira pseudonana	Thalassiosira pseudonana		#93B4AF
35703	core	Citrobacter amalonaticus	Citrobacter amalonaticus		#93B4AF
35720	periphery	Thielavia terrestris	Thielavia terrestris		#93B4AF
35725	periphery	Macrophomina phaseolina	Macrophomina phaseolina		#93B4AF
35754	periphery	Dactylosporangium aurantiacum	Dactylosporangium aurantiacum		#93B4AF
35760	periphery	Bifidobacterium choerinum	Bifidobacterium choerinum		#93B4AF
35841	periphery	Bacillus thermoamylovorans	Bacillus thermoamylovorans		#93B4AF
36033	core	Vanderwaltozyma polyspora	Vanderwaltozyma polyspora		#93B4AF
36080	periphery	Mucor circinelloides	Mucor circinelloides		#93B4AF
36331	periphery	Pythium irregulare	Pythium irregulare		#93B4AF
36630	core	Neosartorya fischeri	Neosartorya fischeri		#93B4AF
36651	periphery	Penicillium digitatum	Penicillium digitatum		#93B4AF
36809	core	Mycobacterium abscessus	Mycobacterium abscessus		#93B4AF
36870	core	Wigglesworthia glossinidia endosymbiont of Glossina brevipalpis	Wigglesworthia glossinidia endosymbiont of Glossina brevipalpis		#93B4AF
36874	periphery	Porphyromonas cangingivalis	Porphyromonas cangingivalis		#93B4AF
36875	periphery	Porphyromonas canoris	Porphyromonas canoris		#93B4AF
36914	periphery	Lodderomyces elongisporus	Lodderomyces elongisporus		#93B4AF
37659	periphery	Clostridium algidicarnis	Clostridium algidicarnis		#93B4AF
37682	periphery	Aegilops tauschii	Aegilops tauschii		#93B4AF
37692	core	Candidatus Phytoplasma mali	Phytoplasma mali		#93B4AF
37727	periphery	Talaromyces marneffei	Talaromyces marneffei		#93B4AF
37919	core	Rhodococcus opacus	Rhodococcus opacus		#93B4AF
38033	periphery	Chaetomium globosum	Chaetomium globosum		#93B4AF
38654	periphery	Alligator sinensis	Alligator sinensis		#93B4AF
38727	periphery	Panicum virgatum	Panicum virgatum		#93B4AF
38833	periphery	Micromonas pusilla	Micromonas pusilla		#93B4AF
39416	periphery	Tuber melanosporum	Tuber melanosporum		#93B4AF
40041	core	Streptococcus equi subsp. zooepidemicus	Streptococcus equi		#93B4AF
40127	periphery	Neurospora tetrasperma	Neurospora tetrasperma		#93B4AF
40148	periphery	Oryza glumipatula	Oryza glumipatula		#93B4AF
40149	periphery	Oryza meridionalis	Oryza meridionalis		#93B4AF
40215	periphery	Acinetobacter junii	Acinetobacter junii		#93B4AF
40373	periphery	Acinetobacter sp. CIP-A165	Acinetobacter sp. CIPA165		#93B4AF
40384	periphery	Aspergillus kawachii	Aspergillus kawachii		#93B4AF
40483	periphery	Fomitopsis pinicola	Fomitopsis pinicola		#93B4AF
40492	core	Stereum hirsutum	Stereum hirsutum		#93B4AF
40559	core	Botrytis cinerea	Botrytis cinerea		#93B4AF
40571	periphery	Lentzea albidocapillata	Lentzea albidocapillata		#93B4AF
41431	core	Cyanothece sp. PCC 8801	Cyanothece sp. PCC8801		#93B4AF
41875	periphery	Bathycoccus prasinos	Bathycoccus prasinos		#93B4AF
42068	periphery	Pneumocystis jirovecii	Pneumocystis jirovecii		#93B4AF
42099	periphery	Pythium vexans	Pythium vexans		#93B4AF
42254	periphery	Sorex araneus	Sorex araneus		#93B4AF
42256	periphery	Rubrobacter radiotolerans	Rubrobacter radiotolerans		#93B4AF
42345	core	Phoenix dactylifera	Phoenix dactylifera		#93B4AF
42374	core	Candida dubliniensis	Candida dubliniensis		#93B4AF
42565	periphery	Halomonas salina	Halomonas salina		#93B4AF
43151	periphery	Anopheles darlingi	Anopheles darlingi		#93B4AF
43179	periphery	Ictidomys tridecemlineatus	Ictidomys tridecemlineatus		#93B4AF
43228	periphery	Capronia epimyces	Capronia epimyces		#93B4AF
43229	periphery	Capronia coronata	Capronia coronata		#93B4AF
43354	periphery	Prauserella rugosa	Prauserella rugosa		#93B4AF
43759	periphery	Streptomyces wedmorensis	Streptomyces wedmorensis		#93B4AF
43989	core	Cyanothece sp. ATCC 51142	Cyanothece sp. ATCC 51142		#93B4AF
44056	core	Aureococcus anophagefferens	Aureococcus anophagefferens		#93B4AF
44060	periphery	Streptomyces megasporus	Streptomyces megasporus		#93B4AF
44251	core	Paenibacillus durus	Paenibacillus durus		#93B4AF
44454	core	Mycobacterium avium subsp. avium	Mycobacterium avium		#93B4AF
44689	core	Dictyostelium discoideum	Dictyostelium discoideum		#93B4AF
45130	periphery	Bipolaris sorokiniana	Bipolaris sorokiniana		#93B4AF
45151	periphery	Pyrenophora tritici-repentis	Pyrenophora triticirepentis		#93B4AF
45157	core	Cyanidioschyzon merolae	Cyanidioschyzon merolae		#93B4AF
45285	periphery	Eremothecium cymbalariae	Eremothecium cymbalariae		#93B4AF
45351	periphery	Nematostella vectensis	Nematostella vectensis		#93B4AF
45361	periphery	Mycoplasma conjunctivae	Mycoplasma conjunctivae		#93B4AF
45596	periphery	Candida tenuis	Candida tenuis		#93B4AF
46234	periphery	Anabaena sp. 90	Anabaena sp. 90		#93B4AF
46256	periphery	Weissella hellenica	Weissella hellenica		#93B4AF
46429	core	Sphingobium chlorophenolicum	Sphingobium chlorophenolicum		#93B4AF
46681	periphery	Entamoeba dispar	Entamoeba dispar		#93B4AF
47716	periphery	Streptomyces olivaceus	Streptomyces olivaceus		#93B4AF
47763	periphery	Streptomyces lydicus	Streptomyces lydicus		#93B4AF
47839	periphery	Mycobacterium triplex	Mycobacterium triplex		#93B4AF
48698	periphery	Poecilia formosa	Poecilia formosa		#93B4AF
50452	periphery	Arabis alpina	Arabis alpina		#93B4AF
50960	periphery	Helicobacter trogontum	Helicobacter trogontum		#93B4AF
51337	periphery	Jaculus jaculus	Jaculus jaculus		#93B4AF
51453	periphery	Trichoderma reesei	Trichoderma reesei		#93B4AF
51511	periphery	Ciona savignyi	Ciona savignyi		#93B4AF
52598	core	Sulfitobacter sp. EE-36	Sulfitobacter sp. EE36		#93B4AF
52644	periphery	Haliaeetus leucocephalus	Haliaeetus leucocephalus		#93B4AF
